"","location","TIME","gdpv_annpct_quarterly"
"2508","FIN",1997.75,2.059958
"2509","FIN",1998,-0.137422
"2510","FIN",1998.25,2.115765
"2511","FIN",1998.5,1.765911
"2512","FIN",1998.75,0.805562
"2513","FIN",1999,1.297209
"2514","FIN",1999.25,0.783487
"2515","FIN",1999.5,0.321681
"2516","FIN",1999.75,1.30932
"2517","FIN",2000,3.339136
"2518","FIN",2000.25,-0.20929
"2519","FIN",2000.5,1.539721
"2520","FIN",2000.75,1.035264
"2521","FIN",2001,0.765376
"2522","FIN",2001.25,0.037112
"2523","FIN",2001.5,0.707343
"2524","FIN",2001.75,-0.292247
"2525","FIN",2002,0.514778
"2526","FIN",2002.25,1.17131
"2527","FIN",2002.5,-0.244629
"2528","FIN",2002.75,1.03676
"2529","FIN",2003,-0.855502
"2530","FIN",2003.25,1.63851
"2531","FIN",2003.5,1.144683
"2532","FIN",2003.75,0.393747
"2533","FIN",2004,0.883044
"2534","FIN",2004.25,1.096471
"2535","FIN",2004.5,0.872729
"2536","FIN",2004.75,1.805689
"2537","FIN",2005,0.262349
"2538","FIN",2005.25,-0.219171
"2539","FIN",2005.5,1.033262
"2540","FIN",2005.75,0.359385
"2541","FIN",2006,2.223745
"2542","FIN",2006.25,0.538437
"2543","FIN",2006.5,0.763539
"2544","FIN",2006.75,1.052317
"2545","FIN",2007,1.691944
"2546","FIN",2007.25,1.738571
"2547","FIN",2007.5,0.669661
"2548","FIN",2007.75,1.792813
"2549","FIN",2008,-0.352646
"2550","FIN",2008.25,-0.789763
"2551","FIN",2008.5,0.028214
"2552","FIN",2008.75,-1.738727
"2553","FIN",2009,-6.856534
"2554","FIN",2009.25,-0.482092
"2555","FIN",2009.5,0.785259
"2556","FIN",2009.75,-0.212892
"2557","FIN",2010,0.490476
"2558","FIN",2010.25,2.775285
"2559","FIN",2010.5,-0.419533
"2560","FIN",2010.75,1.997434
"2561","FIN",2011,0.557722
"2562","FIN",2011.25,-0.204337
"2563","FIN",2011.5,0.353098
"2564","FIN",2011.75,0.054132
"2565","FIN",2012,0.037456
"2566","FIN",2012.25,-1.682787
"2567","FIN",2012.5,-0.378708
"2568","FIN",2012.75,-0.726315
"2569","FIN",2013,-0.325168
"2570","FIN",2013.25,0.283304
"2571","FIN",2013.5,0.374532
"2572","FIN",2013.75,-0.140725
"2573","FIN",2014,-0.484691
"2574","FIN",2014.25,-0.148046
"2575","FIN",2014.5,0.204134
"2576","FIN",2014.75,-0.248751
"2577","FIN",2015,0.182729
"2578","FIN",2015.25,0.409854
"2579","FIN",2015.5,-0.542816
"2580","FRA",1960.25,0.37571
"2581","FRA",1960.5,0.748561
"2582","FRA",1960.75,1.185218
"2583","FRA",1961,1.608374
"2584","FRA",1961.25,1.600329
"2585","FRA",1961.5,1.592219
"2586","FRA",1961.75,1.699022
"2587","FRA",1962,1.800279
"2588","FRA",1962.25,1.615682
"2589","FRA",1962.5,1.439785
"2590","FRA",1962.75,1.251797
"2591","FRA",1963,-1.665799
"2592","FRA",1963.25,4.465475
"2593","FRA",1963.5,3.298802
"2594","FRA",1963.75,0.311287
"2595","FRA",1964,1.882604
"2596","FRA",1964.25,0.958921
"2597","FRA",1964.5,1.226255
"2598","FRA",1964.75,0.903739
"2599","FRA",1965,0.221995
"2600","FRA",1965.25,2.488095
"2601","FRA",1965.5,1.445019
"2602","FRA",1965.75,1.392214
"2603","FRA",1966,0.902206
"2604","FRA",1966.25,1.512522
"2605","FRA",1966.5,1.140425
"2606","FRA",1966.75,0.545947
"2607","FRA",1967,1.71364
"2608","FRA",1967.25,1.094577
"2609","FRA",1967.5,0.95619
"2610","FRA",1967.75,0.974727
"2611","FRA",1968,2.909618
"2612","FRA",1968.25,-7.580956
"2613","FRA",1968.5,11.373243
"2614","FRA",1968.75,1.02459
"2615","FRA",1969,0.183745
"2616","FRA",1969.25,2.453037
"2617","FRA",1969.5,0.945384
"2618","FRA",1969.75,0.790252
"2619","FRA",1970,1.911374
"2620","FRA",1970.25,1.262038
"2621","FRA",1970.5,1.377239
"2622","FRA",1970.75,1.570186
"2623","FRA",1971,0.129083
"2624","FRA",1971.25,1.821987
"2625","FRA",1971.5,1.630601
"2626","FRA",1971.75,0.856781
"2627","FRA",1972,1.309796
"2628","FRA",1972.25,0.384177
"2629","FRA",1972.5,0.88796
"2630","FRA",1972.75,1.660236
"2631","FRA",1973,1.992282
"2632","FRA",1973.25,1.080382
"2633","FRA",1973.5,0.858845
"2634","FRA",1973.75,1.278319
"2635","FRA",1974,0.959287
"2636","FRA",1974.25,0.500643
"2637","FRA",1974.5,0.943451
"2638","FRA",1974.75,-1.510183
"2639","FRA",1975,-0.449904
"2640","FRA",1975.25,0.25275
"2641","FRA",1975.5,0.387352
"2642","FRA",1975.75,1.350335
"2643","FRA",1976,1.467729
"2644","FRA",1976.25,1.192261
"2645","FRA",1976.5,0.472916
"2646","FRA",1976.75,1.24584
"2647","FRA",1977,1.105448
"2648","FRA",1977.25,0.434796
"2649","FRA",1977.5,0.458443
"2650","FRA",1977.75,0.228252
"2651","FRA",1978,1.389139
"2652","FRA",1978.25,1.662617
"2653","FRA",1978.5,-0.087958
"2654","FRA",1978.75,0.851111
"2655","FRA",1979,0.860055
"2656","FRA",1979.25,0.955992
"2657","FRA",1979.5,1.143099
"2658","FRA",1979.75,0.190207
"2659","FRA",1980,1.172905
"2660","FRA",1980.25,-0.727994
"2661","FRA",1980.5,0.175634
"2662","FRA",1980.75,-0.157804
"2663","FRA",1981,0.354481
"2664","FRA",1981.25,0.563116
"2665","FRA",1981.5,0.71707
"2666","FRA",1981.75,0.599298
"2667","FRA",1982,0.775331
"2668","FRA",1982.25,0.717167
"2669","FRA",1982.5,0.124611
"2670","FRA",1982.75,0.541226
"2671","FRA",1983,0.338068
"2672","FRA",1983.25,0.114064
"2673","FRA",1983.5,0.101011
"2674","FRA",1983.75,0.532094
"2675","FRA",1984,0.613878
"2676","FRA",1984.25,0.278618
"2677","FRA",1984.5,0.643581
"2678","FRA",1984.75,0.005975
"2679","FRA",1985,0.247672
"2680","FRA",1985.25,0.792236
"2681","FRA",1985.5,0.638123
"2682","FRA",1985.75,0.382842
"2683","FRA",1986,0.305164
"2684","FRA",1986.25,1.133306
"2685","FRA",1986.5,0.527127
"2686","FRA",1986.75,0.102896
"2687","FRA",1987,0.253328
"2688","FRA",1987.25,1.27459
"2689","FRA",1987.5,0.752318
"2690","FRA",1987.75,1.454011
"2691","FRA",1988,1.307979
"2692","FRA",1988.25,0.822807
"2693","FRA",1988.5,1.192843
"2694","FRA",1988.75,0.951292
"2695","FRA",1989,1.479587
"2696","FRA",1989.25,0.925371
"2697","FRA",1989.5,0.969904
"2698","FRA",1989.75,0.981807
"2699","FRA",1990,1.009273
"2700","FRA",1990.25,0.386418
"2701","FRA",1990.5,0.330734
"2702","FRA",1990.75,-0.086163
"2703","FRA",1991,0.01707
"2704","FRA",1991.25,0.714658
"2705","FRA",1991.5,0.363129
"2706","FRA",1991.75,0.538858
"2707","FRA",1992,0.862367
"2708","FRA",1992.25,-0.032355
"2709","FRA",1992.5,-0.134465
"2710","FRA",1992.75,-0.260817
"2711","FRA",1993,-0.650966
"2712","FRA",1993.25,0.152523
"2713","FRA",1993.5,0.350198
"2714","FRA",1993.75,0.17514
"2715","FRA",1994,0.493943
"2716","FRA",1994.25,1.18979
"2717","FRA",1994.5,0.683313
"2718","FRA",1994.75,0.856038
"2719","FRA",1995,0.439682
"2720","FRA",1995.25,0.518851
"2721","FRA",1995.5,0.091869
"2722","FRA",1995.75,0.18193
"2723","FRA",1996,0.609781
"2724","FRA",1996.25,0.230869
"2725","FRA",1996.5,0.489894
"2726","FRA",1996.75,0.097891
"2727","FRA",1997,0.41511
"2728","FRA",1997.25,1.105527
"2729","FRA",1997.5,0.780463
"2730","FRA",1997.75,0.999097
"2731","FRA",1998,0.786175
"2732","FRA",1998.25,1.05458
"2733","FRA",1998.5,0.717116
"2734","FRA",1998.75,0.762809
"2735","FRA",1999,0.568746
"2736","FRA",1999.25,0.87467
"2737","FRA",1999.5,1.116528
"2738","FRA",1999.75,1.157457
"2739","FRA",2000,1.244821
"2740","FRA",2000.25,0.747371
"2741","FRA",2000.5,0.644437
"2742","FRA",2000.75,0.848485
"2743","FRA",2001,0.658142
"2744","FRA",2001.25,0.011832
"2745","FRA",2001.5,0.305922
"2746","FRA",2001.75,-0.185361
"2747","FRA",2002,0.556828
"2748","FRA",2002.25,0.595271
"2749","FRA",2002.5,0.275989
"2750","FRA",2002.75,-0.1247
"2751","FRA",2003,0.05096
"2752","FRA",2003.25,-0.026832
"2753","FRA",2003.5,0.721763
"2754","FRA",2003.75,0.878832
"2755","FRA",2004,0.611805
"2756","FRA",2004.25,0.750525
"2757","FRA",2004.5,0.437262
"2758","FRA",2004.75,0.663076
"2759","FRA",2005,0.063166
"2760","FRA",2005.25,0.264847
"2761","FRA",2005.5,0.539833
"2762","FRA",2005.75,0.76775
"2763","FRA",2006,0.642668
"2764","FRA",2006.25,1.060153
"2765","FRA",2006.5,-0.00921
"2766","FRA",2006.75,0.778397
"2767","FRA",2007,0.683327
"2768","FRA",2007.25,0.654217
"2769","FRA",2007.5,0.410189
"2770","FRA",2007.75,0.273911
"2771","FRA",2008,0.474573
"2772","FRA",2008.25,-0.548282
"2773","FRA",2008.5,-0.294419
"2774","FRA",2008.75,-1.581628
"2775","FRA",2009,-1.580829
"2776","FRA",2009.25,-0.069078
"2777","FRA",2009.5,0.133752
"2778","FRA",2009.75,0.665433
"2779","FRA",2010,0.413027
"2780","FRA",2010.25,0.631818
"2781","FRA",2010.5,0.601721
"2782","FRA",2010.75,0.522416
"2783","FRA",2011,1.142818
"2784","FRA",2011.25,-0.075502
"2785","FRA",2011.5,0.182875
"2786","FRA",2011.75,0.22293
"2787","FRA",2012,0.052864
"2788","FRA",2012.25,-0.269518
"2789","FRA",2012.5,0.271502
"2790","FRA",2012.75,-0.046556
"2791","FRA",2013,0.15533
"2792","FRA",2013.25,0.77019
"2793","FRA",2013.5,-0.115685
"2794","FRA",2013.75,0.152878
"2795","FRA",2014,-0.141015
"2796","FRA",2014.25,-0.103111
"2797","FRA",2014.5,0.245296
"2798","FRA",2014.75,0.080208
"2799","FRA",2015,0.703517
"2800","FRA",2015.25,0.02029
"2801","FRA",2015.5,0.254606
"2802","GBR",1960,2.462763
"2803","GBR",1960.25,-0.768482
"2804","GBR",1960.5,1.556346
"2805","GBR",1960.75,0.62838
"2806","GBR",1961,1.613179
"2807","GBR",1961.25,0.400093
"2808","GBR",1961.5,-0.520439
"2809","GBR",1961.75,-0.169847
"2810","GBR",1962,0.471887
"2811","GBR",1962.25,0.945732
"2812","GBR",1962.5,0.594249
"2813","GBR",1962.75,-0.375996
"2814","GBR",1963,0.545594
"2815","GBR",1963.25,4.290807
"2816","GBR",1963.5,0.455552
"2817","GBR",1963.75,2.292165
"2818","GBR",1964,0.591343
"2819","GBR",1964.25,1.770885
"2820","GBR",1964.5,0.352166
"2821","GBR",1964.75,1.539954
"2822","GBR",1965,-0.27185
"2823","GBR",1965.25,0.093681
"2824","GBR",1965.5,0.843045
"2825","GBR",1965.75,0.615483
"2826","GBR",1966,0.152583
"2827","GBR",1966.25,0.566466
"2828","GBR",1966.5,0.356007
"2829","GBR",1966.75,-0.41444
"2830","GBR",1967,1.37596
"2831","GBR",1967.25,1.376995
"2832","GBR",1967.5,0.441143
"2833","GBR",1967.75,0.522641
"2834","GBR",1968,3.647435
"2835","GBR",1968.25,-0.370935
"2836","GBR",1968.5,1.99083
"2837","GBR",1968.75,0.420531
"2838","GBR",1969,-0.229162
"2839","GBR",1969.25,0.718012
"2840","GBR",1969.5,0.576063
"2841","GBR",1969.75,0.515611
"2842","GBR",1970,-0.66562
"2843","GBR",1970.25,2.376701
"2844","GBR",1970.5,0.989991
"2845","GBR",1970.75,0.909879
"2846","GBR",1971,-0.608869
"2847","GBR",1971.25,1.754396
"2848","GBR",1971.5,1.766014
"2849","GBR",1971.75,0.38068
"2850","GBR",1972,0.066958
"2851","GBR",1972.25,2.651723
"2852","GBR",1972.5,0.241071
"2853","GBR",1972.75,1.589259
"2854","GBR",1973,5.003863
"2855","GBR",1973.25,0.153977
"2856","GBR",1973.5,-1.002199
"2857","GBR",1973.75,-0.422428
"2858","GBR",1974,-2.749183
"2859","GBR",1974.25,1.452036
"2860","GBR",1974.5,0.629579
"2861","GBR",1974.75,-1.505932
"2862","GBR",1975,0.052798
"2863","GBR",1975.25,-1.714749
"2864","GBR",1975.5,-0.317162
"2865","GBR",1975.75,1.228816
"2866","GBR",1976,1.636817
"2867","GBR",1976.25,-0.201307
"2868","GBR",1976.5,1.285449
"2869","GBR",1976.75,2.189083
"2870","GBR",1977,0.064788
"2871","GBR",1977.25,-0.625532
"2872","GBR",1977.5,0.688843
"2873","GBR",1977.75,1.692846
"2874","GBR",1978,0.778965
"2875","GBR",1978.25,1.242413
"2876","GBR",1978.5,1.309145
"2877","GBR",1978.75,0.981954
"2878","GBR",1979,-0.484728
"2879","GBR",1979.25,4.386767
"2880","GBR",1979.5,-2.131969
"2881","GBR",1979.75,1.037708
"2882","GBR",1980,-1.114153
"2883","GBR",1980.25,-1.936889
"2884","GBR",1980.5,-0.231964
"2885","GBR",1980.75,-1.01114
"2886","GBR",1981,-0.280854
"2887","GBR",1981.25,0.264606
"2888","GBR",1981.5,1.156595
"2889","GBR",1981.75,0.117598
"2890","GBR",1982,0.152501
"2891","GBR",1982.25,1.21667
"2892","GBR",1982.5,0.184518
"2893","GBR",1982.75,0.693948
"2894","GBR",1983,1.800615
"2895","GBR",1983.25,0.873716
"2896","GBR",1983.5,1.101132
"2897","GBR",1983.75,0.864618
"2898","GBR",1984,0.662261
"2899","GBR",1984.25,-0.870338
"2900","GBR",1984.5,0.657676
"2901","GBR",1984.75,1.992714
"2902","GBR",1985,0.775574
"2903","GBR",1985.25,2.104807
"2904","GBR",1985.5,0.094436
"2905","GBR",1985.75,0.239799
"2906","GBR",1986,1.164752
"2907","GBR",1986.25,0.714581
"2908","GBR",1986.5,0.444353
"2909","GBR",1986.75,1.842784
"2910","GBR",1987,0.991262
"2911","GBR",1987.25,1.491963
"2912","GBR",1987.5,2.501988
"2913","GBR",1987.75,1.186634
"2914","GBR",1988,1.846383
"2915","GBR",1988.25,0.62863
"2916","GBR",1988.5,1.536814
"2917","GBR",1988.75,0.851445
"2918","GBR",1989,0.419318
"2919","GBR",1989.25,0.645941
"2920","GBR",1989.5,0.059693
"2921","GBR",1989.75,0.032978
"2922","GBR",1990,0.63157
"2923","GBR",1990.25,0.482208
"2924","GBR",1990.5,-1.104122
"2925","GBR",1990.75,-0.398944
"2926","GBR",1991,-0.325045
"2927","GBR",1991.25,-0.158575
"2928","GBR",1991.5,-0.256739
"2929","GBR",1991.75,0.177595
"2930","GBR",1992,0.042637
"2931","GBR",1992.25,-0.104678
"2932","GBR",1992.5,0.668393
"2933","GBR",1992.75,0.7305
"2934","GBR",1993,0.759525
"2935","GBR",1993.25,0.52744
"2936","GBR",1993.5,0.832189
"2937","GBR",1993.75,0.726311
"2938","GBR",1994,1.263134
"2939","GBR",1994.25,1.189987
"2940","GBR",1994.5,1.157437
"2941","GBR",1994.75,0.544063
"2942","GBR",1995,0.295344
"2943","GBR",1995.25,0.383022
"2944","GBR",1995.5,1.060233
"2945","GBR",1995.75,0.427628
"2946","GBR",1996,1.103932
"2947","GBR",1996.25,0.302207
"2948","GBR",1996.5,0.467392
"2949","GBR",1996.75,0.53829
"2950","GBR",1997,0.816267
"2951","GBR",1997.25,1.137175
"2952","GBR",1997.5,0.697986
"2953","GBR",1997.75,1.315187
"2954","GBR",1998,0.60037
"2955","GBR",1998.25,0.715264
"2956","GBR",1998.5,0.662444
"2957","GBR",1998.75,1.00371
"2958","GBR",1999,0.505461
"2959","GBR",1999.25,0.244284
"2960","GBR",1999.5,1.606516
"2961","GBR",1999.75,1.287017
"2962","GBR",2000,1.119119
"2963","GBR",2000.25,0.699282
"2964","GBR",2000.5,0.392123
"2965","GBR",2000.75,0.348029
"2966","GBR",2001,1.123852
"2967","GBR",2001.25,0.757552
"2968","GBR",2001.5,0.641697
"2969","GBR",2001.75,0.344408
"2970","GBR",2002,0.397346
"2971","GBR",2002.25,0.809702
"2972","GBR",2002.5,0.952811
"2973","GBR",2002.75,0.879049
"2974","GBR",2003,0.706252
"2975","GBR",2003.25,0.910393
"2976","GBR",2003.5,0.774214
"2977","GBR",2003.75,0.730012
"2978","GBR",2004,0.67646
"2979","GBR",2004.25,0.537008
"2980","GBR",2004.5,0.22017
"2981","GBR",2004.75,0.47083
"2982","GBR",2005,0.684692
"2983","GBR",2005.25,1.076852
"2984","GBR",2005.5,1.016815
"2985","GBR",2005.75,1.439517
"2986","GBR",2006,0.365256
"2987","GBR",2006.25,0.290499
"2988","GBR",2006.5,0.128435
"2989","GBR",2006.75,0.572909
"2990","GBR",2007,0.965973
"2991","GBR",2007.25,0.603958
"2992","GBR",2007.5,0.763971
"2993","GBR",2007.75,0.771094
"2994","GBR",2008,0.249448
"2995","GBR",2008.25,-0.556605
"2996","GBR",2008.5,-1.682257
"2997","GBR",2008.75,-2.252975
"2998","GBR",2009,-1.569386
"2999","GBR",2009.25,-0.204366
"3000","GBR",2009.5,0.154093
"3001","GBR",2009.75,0.353289
"3002","GBR",2010,0.36961
"3003","GBR",2010.25,0.803998
"3004","GBR",2010.5,0.488323
"3005","GBR",2010.75,0.094771
"3006","GBR",2011,0.747343
"3007","GBR",2011.25,0.340919
"3008","GBR",2011.5,0.804402
"3009","GBR",2011.75,0.152193
"3010","GBR",2012,0.220815
"3011","GBR",2012.25,-0.17742
"3012","GBR",2012.5,1.003625
"3013","GBR",2012.75,-0.055229
"3014","GBR",2013,0.659053
"3015","GBR",2013.25,0.594849
"3016","GBR",2013.5,0.924915
"3017","GBR",2013.75,0.637879
"3018","GBR",2014,0.63686
"3019","GBR",2014.25,0.801553
"3020","GBR",2014.5,0.655083
"3021","GBR",2014.75,0.672916
"3022","GBR",2015,0.373581
"3023","GBR",2015.25,0.541716
"3024","GBR",2015.5,0.449783
"3025","GRC",1960.25,3.419559
"3026","GRC",1960.5,3.324659
"3027","GRC",1960.75,3.235265
"3028","GRC",1961,3.097725
"3029","GRC",1961.25,2.990154
"3030","GRC",1961.5,1.260398
"3031","GRC",1961.75,-0.503747
"3032","GRC",1962,-0.505157
"3033","GRC",1962.25,-0.501022
"3034","GRC",1962.5,1.289493
"3035","GRC",1962.75,3.16425
"3036","GRC",1963,3.049262
"3037","GRC",1963.25,2.928359
"3038","GRC",1963.5,2.367085
"3039","GRC",1963.75,1.796958
"3040","GRC",1964,1.745429
"3041","GRC",1964.25,1.715967
"3042","GRC",1964.5,2.157618
"3043","GRC",1964.75,2.592613
"3044","GRC",1965,2.508262
"3045","GRC",1965.25,2.425116
"3046","GRC",1965.5,1.917831
"3047","GRC",1965.75,1.396413
"3048","GRC",1966,1.356956
"3049","GRC",1966.25,1.336468
"3050","GRC",1966.5,1.342155
"3051","GRC",1966.75,1.340769
"3052","GRC",1967,1.309832
"3053","GRC",1967.25,1.284635
"3054","GRC",1967.5,1.408851
"3055","GRC",1967.75,1.529231
"3056","GRC",1968,1.496908
"3057","GRC",1968.25,1.467886
"3058","GRC",1968.5,2.089824
"3059","GRC",1968.75,2.704476
"3060","GRC",1969,2.616589
"3061","GRC",1969.25,2.524347
"3062","GRC",1969.5,2.234753
"3063","GRC",1969.75,1.933547
"3064","GRC",1970,0.989273
"3065","GRC",1970.25,3.689917
"3066","GRC",1970.5,1.891984
"3067","GRC",1970.75,-0.5658
"3068","GRC",1971,2.61749
"3069","GRC",1971.25,2.31632
"3070","GRC",1971.5,4.660787
"3071","GRC",1971.75,-1.812362
"3072","GRC",1972,5.062806
"3073","GRC",1972.25,2.984394
"3074","GRC",1972.5,-0.622563
"3075","GRC",1972.75,5.586891
"3076","GRC",1973,0.356834
"3077","GRC",1973.25,3.463076
"3078","GRC",1973.5,0.593786
"3079","GRC",1973.75,0.400259
"3080","GRC",1974,-2.01345
"3081","GRC",1974.25,-5.264456
"3082","GRC",1974.5,-6.511366
"3083","GRC",1974.75,5.234096
"3084","GRC",1975,7.943472
"3085","GRC",1975.25,-1.008966
"3086","GRC",1975.5,-1.815668
"3087","GRC",1975.75,4.826949
"3088","GRC",1976,3.279609
"3089","GRC",1976.25,0.514363
"3090","GRC",1976.5,-2.487207
"3091","GRC",1976.75,7.826207
"3092","GRC",1977,-0.466492
"3093","GRC",1977.25,-3.651628
"3094","GRC",1977.5,0.360043
"3095","GRC",1977.75,6.031982
"3096","GRC",1978,3.917934
"3097","GRC",1978.25,-1.586367
"3098","GRC",1978.5,-3.179882
"3099","GRC",1978.75,9.642124
"3100","GRC",1979,0.419402
"3101","GRC",1979.25,-0.564571
"3102","GRC",1979.5,-5.363991
"3103","GRC",1979.75,4.631254
"3104","GRC",1980,3.408557
"3105","GRC",1980.25,-1.914814
"3106","GRC",1980.5,-5.248281
"3107","GRC",1980.75,3.933986
"3108","GRC",1981,-1.965557
"3109","GRC",1981.25,-2.213852
"3110","GRC",1981.5,2.85229
"3111","GRC",1981.75,4.002315
"3112","GRC",1982,-1.929876
"3113","GRC",1982.25,-4.11263
"3114","GRC",1982.5,-1.023517
"3115","GRC",1982.75,2.824432
"3116","GRC",1983,-1.198967
"3117","GRC",1983.25,-3.124675
"3118","GRC",1983.5,2.355212
"3119","GRC",1983.75,3.310114
"3120","GRC",1984,-0.643853
"3121","GRC",1984.25,-2.5887
"3122","GRC",1984.5,3.03988
"3123","GRC",1984.75,1.199736
"3124","GRC",1985,-2.684148
"3125","GRC",1985.25,0.154857
"3126","GRC",1985.5,4.801745
"3127","GRC",1985.75,3.883416
"3128","GRC",1986,-6.376633
"3129","GRC",1986.25,2.67651
"3130","GRC",1986.5,-1.460956
"3131","GRC",1986.75,2.718686
"3132","GRC",1987,-4.28634
"3133","GRC",1987.25,-1.894337
"3134","GRC",1987.5,0.298791
"3135","GRC",1987.75,5.882252
"3136","GRC",1988,2.302851
"3137","GRC",1988.25,-3.711947
"3138","GRC",1988.5,0.73964
"3139","GRC",1988.75,1.817496
"3140","GRC",1989,3.492845
"3141","GRC",1989.25,-1.108916
"3142","GRC",1989.5,-1.37456
"3143","GRC",1989.75,4.286398
"3144","GRC",1990,0.943454
"3145","GRC",1990.25,-2.784216
"3146","GRC",1990.5,-6.848248
"3147","GRC",1990.75,10.427888
"3148","GRC",1991,0.425654
"3149","GRC",1991.25,-1.718026
"3150","GRC",1991.5,1.849351
"3151","GRC",1991.75,-0.378223
"3152","GRC",1992,2.217449
"3153","GRC",1992.25,-3.066087
"3154","GRC",1992.5,1.54795
"3155","GRC",1992.75,-0.532171
"3156","GRC",1993,-2.653931
"3157","GRC",1993.25,1.709362
"3158","GRC",1993.5,0.340401
"3159","GRC",1993.75,0.199288
"3160","GRC",1994,-0.79253
"3161","GRC",1994.25,1.218187
"3162","GRC",1994.5,2.68223
"3163","GRC",1994.75,-0.821639
"3164","GRC",1995,-0.06135
"3165","GRC",1995.25,0.96425
"3166","GRC",1995.5,0.553431
"3167","GRC",1995.75,0.581035
"3168","GRC",1996,0.582712
"3169","GRC",1996.25,0.564072
"3170","GRC",1996.5,1.281273
"3171","GRC",1996.75,1.10162
"3172","GRC",1997,0.680737
"3173","GRC",1997.25,1.652288
"3174","GRC",1997.5,1.556587
"3175","GRC",1997.75,0.955361
"3176","GRC",1998,1.213473
"3177","GRC",1998.25,0.444785
"3178","GRC",1998.5,0.318058
"3179","GRC",1998.75,0.747528
"3180","GRC",1999,0.837232
"3181","GRC",1999.25,0.861189
"3182","GRC",1999.5,0.367533
"3183","GRC",1999.75,1.4948
"3184","GRC",2000,0.447777
"3185","GRC",2000.25,1.040784
"3186","GRC",2000.5,1.85253
"3187","GRC",2000.75,1.38843
"3188","GRC",2001,1.14439
"3189","GRC",2001.25,-0.093928
"3190","GRC",2001.5,1.571622
"3191","GRC",2001.75,0.268181
"3192","GRC",2002,0.832123
"3193","GRC",2002.25,2.16824
"3194","GRC",2002.5,0.61373
"3195","GRC",2002.75,0.889137
"3196","GRC",2003,2.000756
"3197","GRC",2003.25,1.724537
"3198","GRC",2003.5,0.686899
"3199","GRC",2003.75,2.165931
"3200","GRC",2004,1.699827
"3201","GRC",2004.25,0.014224
"3202","GRC",2004.5,1.247759
"3203","GRC",2004.75,-0.373884
"3204","GRC",2005,-0.519743
"3205","GRC",2005.25,0.280154
"3206","GRC",2005.5,1.369746
"3207","GRC",2005.75,0.541189
"3208","GRC",2006,3.087334
"3209","GRC",2006.25,0.399553
"3210","GRC",2006.5,0.603937
"3211","GRC",2006.75,2.498877
"3212","GRC",2007,-0.852549
"3213","GRC",2007.25,2.826438
"3214","GRC",2007.5,-0.473897
"3215","GRC",2007.75,-0.536511
"3216","GRC",2008,0.645476
"3217","GRC",2008.25,-0.701162
"3218","GRC",2008.5,-0.079749
"3219","GRC",2008.75,-1.361453
"3220","GRC",2009,-4.766365
"3221","GRC",2009.25,2.84731
"3222","GRC",2009.5,-0.743455
"3223","GRC",2009.75,-0.009258
"3224","GRC",2010,-1.612633
"3225","GRC",2010.25,-3.018516
"3226","GRC",2010.5,-3.428357
"3227","GRC",2010.75,-1.366696
"3228","GRC",2011,-2.789501
"3229","GRC",2011.25,-1.732487
"3230","GRC",2011.5,-1.920895
"3231","GRC",2011.75,-3.78493
"3232","GRC",2012,-1.179756
"3233","GRC",2012.25,-1.709898
"3234","GRC",2012.5,-1.505219
"3235","GRC",2012.75,-0.159234
"3236","GRC",2013,-1.819591
"3237","GRC",2013.25,-0.027739
"3238","GRC",2013.5,0.167661
"3239","GRC",2013.75,-0.2758
"3240","GRC",2014,0.585184
"3241","GRC",2014.25,-0.255981
"3242","GRC",2014.5,1.173141
"3243","GRC",2014.75,-0.536399
"3244","GRC",2015,0.000505
"3245","GRC",2015.25,0.316529
"3246","GRC",2015.5,-0.89156
"3247","HUN",1995.25,-0.297166
"3248","HUN",1995.5,-0.05026
"3249","HUN",1995.75,-0.413219
"3250","HUN",1996,0.055321
"3251","HUN",1996.25,-0.082374
"3252","HUN",1996.5,0.128709
"3253","HUN",1996.75,1.080702
"3254","HUN",1997,1.124654
"3255","HUN",1997.25,1.054037
"3256","HUN",1997.5,0.974646
"3257","HUN",1997.75,0.978937
